250
161	55	43
161	56	202
161	62	240
161	68	180
161	102	34
161	110	68
161	125	225
161	146	1
161	154	112
161	155	122
161	161	0
161	176	230
161	185	230
161	201	179
161	231	231
162	67	118
162	150	232
162	162	0
162	164	229
162	194	181
162	235	471
163	6	191
163	8	177
163	17	197
163	26	126
163	35	155
163	69	198
163	80	212
163	90	204
163	104	172
163	141	172
163	149	216
163	157	161
163	160	67
163	163	0
163	166	258
163	184	219
163	193	158
163	205	220
163	223	116
163	228	137
163	247	32
164	67	215
164	97	194
164	162	229
164	164	0
164	194	267
165	45	139
165	60	226
165	79	172
165	87	145
165	93	137
165	126	167
165	165	0
165	195	266
165	211	250
165	212	165
165	213	74
166	44	216
166	52	135
166	85	126
166	89	213
166	90	70
166	111	131
166	115	124
166	138	234
166	147	212
166	157	220
166	163	258
166	166	0
166	184	141
166	206	237
166	216	209
166	222	120
166	240	223
167	107	138
167	123	179
167	158	239
167	167	0
167	177	89
167	238	232
168	1	251
168	7	60
168	19	187
168	22	222
168	24	58
168	34	111
168	43	207
168	95	120
168	109	174
168	125	152
168	143	147
168	152	148
168	168	0
168	191	220
168	219	174
168	231	116
168	236	185
168	249	131
169	12	130
169	36	36
169	38	165
169	42	25
169	43	218
169	48	169
169	56	148
169	71	72
169	103	171
169	109	202
169	125	232
169	169	0
169	173	125
169	176	170
169	179	199
169	183	192
169	188	212
169	190	26
169	196	89
169	197	215
169	203	175
169	217	98
169	224	69
169	225	228
169	233	197
169	245	127
169	248	228
170	2	216
170	9	202
170	11	104
170	13	249
170	50	201
170	139	155
170	170	0
170	178	183
170	189	302
170	198	147
171	46	62
171	51	200
171	60	134
171	61	71
171	62	156
171	68	178
171	79	129
171	87	145
171	171	0
171	185	236
171	211	247
171	212	133
171	213	205
171	225	240
171	234	82
172	13	30
172	16	115
172	28	123
172	80	201
172	91	58
172	159	179
172	172	0
172	178	83
172	186	205
172	228	233
172	241	239
173	36	159
173	38	40
173	42	127
173	48	181
173	53	207
173	54	231
173	57	157
173	58	209
173	71	114
173	89	147
173	103	55
173	111	222
173	138	238
173	145	202
173	147	123
173	169	125
173	173	0
173	179	132
173	183	110
173	188	115
173	190	113
173	196	189
173	197	126
173	203	191
173	217	160
173	224	193
173	230	225
173	233	146
173	248	108
174	3	223
174	18	53
174	25	96
174	47	175
174	77	206
174	86	256
174	112	164
174	174	0
174	181	184
174	204	170
175	10	118
175	30	137
175	48	247
175	61	227
175	83	174
175	113	214
175	117	204
175	156	122
175	175	0
175	214	202
175	225	193
175	239	206
176	12	94
176	22	237
176	36	153
176	42	158
176	46	235
176	48	196
176	56	96
176	62	94
176	68	131
176	71	174
176	110	162
176	146	229
176	154	122
176	155	123
176	161	230
176	169	170
176	176	0
176	190	194
176	196	93
176	217	240
176	224	112
176	225	192
176	234	168
176	245	150
177	107	221
177	123	122
177	158	156
177	167	89
177	177	0
177	200	175
177	202	266
177	238	231
177	242	191
178	9	242
178	13	68
178	16	181
178	28	142
178	91	90
178	139	195
178	159	232
178	170	183
178	172	83
178	178	0
178	186	208
179	23	186
179	30	168
179	36	233
179	38	130
179	42	183
179	48	111
179	53	86
179	57	83
179	58	106
179	71	136
179	83	192
179	85	232
179	89	118
179	103	165
179	138	143
179	142	233
179	145	74
179	147	160
179	169	199
179	173	132
179	179	0
179	183	233
179	188	50
179	190	204
179	196	208
179	209	133
179	214	149
179	222	210
179	225	179
179	233	26
179	248	188
180	41	248
180	96	197
180	99	153
180	105	141
180	128	140
180	180	0
181	3	131
181	18	228
181	25	260
181	32	188
181	34	246
181	39	156
181	47	174
181	77	23
181	95	200
181	112	85
181	143	177
181	152	162
181	174	184
181	181	0
181	191	182
182	94	128
182	121	217
182	130	293
182	182	0
182	221	248
182	244	156
183	36	216
183	38	103
183	42	206
183	43	213
183	54	136
183	57	229
183	71	213
183	72	208
183	89	197
183	92	190
183	103	69
183	111	192
183	120	164
183	147	136
183	169	192
183	173	110
183	179	233
183	183	0
183	188	201
183	190	169
183	197	24
183	203	139
183	206	183
183	217	163
183	230	140
183	248	85
184	44	212
184	52	99
184	85	200
184	90	161
184	104	195
184	115	185
184	149	168
184	157	99
184	163	219
184	166	141
184	184	0
184	193	143
184	208	190
184	216	153
184	220	192
184	222	229
184	240	176
184	243	234
185	40	227
185	46	175
185	51	64
185	60	104
185	68	181
185	76	164
185	93	149
185	98	240
185	110	235
185	129	221
185	146	231
185	155	210
185	161	230
185	171	236
185	185	0
185	213	214
185	234	219
186	9	189
186	13	179
186	15	92
186	16	158
186	17	235
186	28	82
186	33	123
186	69	230
186	80	208
186	116	100
186	151	187
186	172	205
186	178	208
186	186	0
186	207	159
186	218	218
186	241	46
187	0	211
187	2	202
187	9	152
187	15	203
187	27	168
187	37	134
187	63	110
187	78	187
187	134	61
187	187	0
187	198	210
187	207	222
187	218	103
187	232	45
187	237	233
188	23	186
188	30	217
188	38	99
188	42	201
188	48	158
188	53	95
188	57	47
188	58	94
188	71	160
188	83	217
188	85	195
188	89	70
188	103	132
188	111	206
188	115	213
188	138	126
188	142	223
188	145	96
188	147	111
188	169	212
188	173	115
188	179	50
188	183	201
188	188	0
188	190	210
188	196	239
188	197	206
188	209	134
188	214	171
188	222	166
188	225	229
188	233	76
188	248	145
189	11	198
189	50	188
189	65	189
189	170	302
189	189	0
190	12	146
190	36	49
190	38	152
190	42	48
190	43	198
190	48	187
190	54	232
190	56	164
190	71	88
190	103	154
190	109	188
190	125	231
190	147	235
190	169	26
190	173	113
190	176	194
190	179	204
190	183	169
190	188	210
190	190	0
190	196	115
190	197	192
190	203	151
190	217	78
190	224	88
190	233	205
190	245	134
190	248	211
191	14	204
191	19	210
191	24	214
191	34	243
191	47	117
191	77	188
191	86	127
191	95	198
191	112	121
191	143	83
191	152	173
191	168	220
191	181	182
191	191	0
191	201	211
191	231	145
192	59	254
192	113	117
192	117	247
192	122	113
192	123	226
192	158	155
192	192	0
192	199	217
192	200	138
192	239	164
193	20	245
193	31	239
193	35	107
193	104	53
193	141	141
193	149	60
193	157	44
193	160	180
193	163	158
193	184	143
193	193	0
193	205	243
193	220	162
193	247	168
194	67	70
194	75	143
194	97	153
194	150	126
194	162	181
194	164	267
194	194	0
195	45	142
195	119	136
195	126	226
195	165	266
195	195	0
196	12	107
196	30	227
196	36	88
196	38	227
196	42	70
196	48	129
196	56	122
196	62	172
196	68	223
196	71	81
196	154	197
196	155	213
196	169	89
196	173	189
196	176	93
196	179	208
196	188	239
196	190	115
196	196	0
196	217	179
196	224	65
196	225	162
196	233	195
196	234	237
196	245	142
197	38	112
197	42	228
197	43	229
197	54	139
197	57	229
197	71	233
197	72	195
197	89	194
197	92	183
197	103	78
197	111	174
197	120	141
197	147	129
197	148	243
197	169	215
197	173	126
197	183	24
197	188	206
197	190	192
197	197	0
197	203	157
197	206	160
197	217	186
197	230	116
197	248	76
198	0	242
198	2	86
198	9	90
198	11	190
198	50	170
198	170	147
198	187	210
198	198	0
198	232	228
199	59	84
199	122	112
199	140	210
199	192	217
199	199	0
199	202	245
200	113	144
200	122	198
200	123	119
200	158	22
200	177	175
200	192	138
200	200	0
200	202	241
200	239	136
200	242	180
201	14	131
201	19	212
201	22	213
201	47	231
201	55	148
201	86	142
201	102	146
201	146	179
201	161	179
201	191	211
201	201	0
201	231	242
202	59	181
202	122	207
202	123	157
202	158	227
202	177	266
202	199	245
202	200	241
202	202	0
202	227	156
202	238	80
203	1	172
203	36	174
203	38	211
203	42	200
203	43	74
203	54	96
203	71	236
203	72	229
203	92	179
203	103	186
203	109	113
203	125	224
203	148	215
203	169	175
203	173	191
203	183	139
203	190	151
203	197	157
203	203	0
203	217	84
203	219	120
203	224	212
203	245	198
203	248	222
203	249	212
204	18	117
204	25	79
204	47	240
204	127	234
204	174	170
204	204	0
205	6	123
205	8	171
205	20	178
205	35	137
205	75	180
205	104	201
205	141	105
205	160	159
205	163	220
205	193	243
205	205	0
205	223	196
205	247	192
206	17	215
206	33	179
206	54	220
206	69	224
206	72	157
206	90	214
206	92	195
206	103	217
206	111	139
206	116	189
206	120	25
206	147	199
206	151	138
206	166	237
206	183	183
206	197	160
206	206	0
206	207	207
206	230	46
206	248	171
207	15	72
207	27	223
207	28	238
207	33	161
207	37	203
207	63	204
207	72	108
207	92	157
207	116	134
207	120	200
207	134	187
207	148	146
207	151	198
207	186	159
207	187	222
207	206	207
207	207	0
207	218	129
207	230	235
207	241	122
208	23	195
208	31	217
208	44	71
208	52	109
208	64	171
208	66	120
208	85	173
208	114	93
208	115	157
208	121	216
208	137	114
208	138	217
208	142	137
208	184	190
208	208	0
208	209	237
208	216	37
208	222	229
208	229	144
208	240	17
208	243	52
209	10	173
209	23	54
209	30	201
209	38	231
209	44	168
209	48	215
209	53	48
209	57	101
209	58	45
209	83	107
209	85	159
209	89	141
209	114	159
209	115	168
209	138	48
209	142	103
209	145	67
209	147	210
209	156	234
209	179	133
209	188	134
209	208	237
209	209	0
209	214	68
209	222	171
209	229	186
209	233	139
209	240	232
209	243	197
210	84	215
210	118	259
210	210	0
211	45	186
211	61	221
211	70	83
211	79	151
211	82	95
211	87	167
211	117	154
211	165	250
211	171	247
211	211	0
211	212	154
211	213	224
212	45	204
212	46	148
212	60	166
212	61	154
212	70	219
212	79	7
212	82	248
212	87	22
212	93	226
212	165	165
212	171	133
212	211	154
212	212	0
212	213	103
212	234	208
213	45	177
213	46	188
213	51	237
213	60	160
213	79	110
213	87	80
213	93	133
213	165	74
213	171	205
213	185	214
213	211	224
213	212	103
213	213	0
214	10	108
214	23	83
214	30	149
214	44	212
214	48	195
214	53	77
214	57	152
214	58	105
214	83	46
214	85	225
214	89	198
214	114	187
214	115	233
214	138	116
214	142	140
214	145	76
214	156	174
214	175	202
214	179	149
214	188	171
214	209	68
214	214	0
214	225	213
214	229	188
214	233	143
214	243	229
215	119	545
215	215	0
216	23	211
216	31	212
216	44	81
216	52	75
216	64	193
216	66	146
216	85	158
216	114	120
216	115	141
216	121	231
216	137	150
216	138	221
216	142	153
216	157	236
216	166	209
216	184	153
216	208	37
216	216	0
216	220	223
216	222	212
216	229	178
216	240	24
216	243	83
217	1	247
217	12	165
217	36	91
217	38	193
217	42	123
217	43	121
217	54	176
217	56	178
217	71	166
217	103	180
217	109	115
217	125	187
217	169	98
217	173	160
217	176	240
217	183	163
217	190	78
217	196	179
217	197	186
217	203	84
217	217	0
217	219	167
217	224	128
217	245	126
217	248	230
218	9	206
218	15	138
218	27	126
218	37	94
218	63	84
218	72	198
218	78	231
218	92	215
218	116	244
218	134	58
218	148	167
218	186	218
218	187	103
218	207	129
218	218	0
218	232	134
218	237	187
218	241	205
219	1	111
219	7	146
219	24	207
219	34	229
219	43	48
219	54	157
219	92	212
219	95	267
219	109	78
219	125	184
219	148	216
219	168	174
219	203	120
219	217	167
219	219	0
219	236	222
219	237	236
219	245	224
219	249	92
220	5	237
220	31	80
220	35	235
220	64	232
220	66	233
220	104	173
220	108	226
220	121	206
220	124	116
220	149	111
220	157	164
220	184	192
220	193	162
220	216	223
220	220	0
220	244	250
221	5	200
221	106	286
221	108	188
221	124	169
221	182	248
221	221	0
221	226	116
221	244	126
222	23	187
222	38	202
222	44	173
222	52	165
222	53	181
222	57	127
222	58	140
222	85	56
222	89	99
222	90	181
222	103	214
222	111	113
222	114	214
222	115	72
222	138	123
222	142	177
222	145	202
222	147	126
222	166	120
222	179	210
222	184	229
222	188	166
222	208	229
222	209	171
222	216	212
222	222	0
222	230	229
222	233	233
222	240	213
222	243	224
222	248	175
223	6	105
223	8	69
223	16	232
223	17	209
223	26	129
223	35	210
223	69	203
223	80	188
223	141	207
223	160	80
223	163	116
223	205	196
223	223	0
223	228	62
223	247	92
224	12	63
224	36	42
224	38	233
224	42	70
224	43	235
224	48	188
224	56	81
224	62	205
224	71	113
224	109	201
224	110	221
224	125	193
224	154	174
224	155	209
224	169	69
224	173	193
224	176	112
224	190	88
224	196	65
224	203	212
224	217	128
224	224	0
224	225	227
224	245	79
225	10	228
225	30	75
225	42	203
225	48	79
225	53	215
225	61	210
225	62	193
225	71	166
225	83	228
225	145	192
225	169	228
225	171	240
225	175	193
225	176	192
225	179	179
225	188	229
225	196	162
225	214	213
225	224	227
225	225	0
225	233	154
225	234	210
226	5	85
226	31	234
226	108	72
226	124	146
226	136	138
226	221	116
226	226	0
226	244	204
227	59	273
227	202	156
227	227	0
227	238	137
228	6	159
228	8	112
228	16	171
228	17	157
228	26	86
228	69	150
228	80	128
228	159	224
228	160	129
228	163	137
228	172	233
228	223	62
228	228	0
228	247	126
229	10	197
229	23	133
229	44	127
229	52	236
229	53	232
229	58	224
229	64	208
229	66	164
229	83	169
229	114	72
229	115	225
229	137	94
229	138	198
229	142	106
229	156	208
229	208	144
229	209	186
229	214	188
229	216	178
229	229	0
229	240	154
229	242	195
229	243	96
230	33	225
230	38	197
230	54	197
230	72	165
230	89	223
230	90	226
230	92	190
230	103	170
230	111	119
230	116	233
230	120	37
230	147	158
230	151	184
230	173	225
230	183	140
230	197	116
230	206	46
230	207	235
230	222	229
230	230	0
230	248	126
231	7	175
231	14	149
231	19	95
231	22	135
231	24	149
231	34	201
231	55	196
231	86	241
231	95	181
231	102	215
231	109	231
231	125	141
231	143	114
231	146	230
231	152	186
231	161	231
231	168	116
231	191	145
231	201	242
231	231	0
231	249	243
232	0	178
232	2	202
232	9	184
232	15	246
232	27	164
232	37	134
232	63	110
232	78	147
232	134	79
232	187	45
232	198	228
232	218	134
232	232	0
232	237	224
233	10	229
233	23	192
233	30	144
233	36	229
233	38	150
233	42	178
233	48	88
233	53	92
233	57	106
233	58	120
233	71	129
233	83	184
233	89	143
233	103	184
233	138	157
233	145	75
233	147	185
233	169	197
233	173	146
233	179	26
233	188	76
233	190	205
233	196	195
233	209	139
233	214	143
233	222	233
233	225	154
233	233	0
233	248	212
234	46	74
234	51	166
234	60	137
234	61	129
234	62	75
234	68	104
234	79	206
234	87	216
234	110	234
234	154	224
234	155	171
234	171	82
234	176	168
234	185	219
234	196	237
234	212	208
234	225	210
234	234	0
235	162	471
235	235	0
236	1	207
236	7	132
236	24	144
236	34	102
236	41	156
236	95	147
236	99	252
236	105	246
236	152	180
236	168	185
236	219	222
236	236	0
236	237	185
236	249	131
237	1	137
237	27	66
237	37	102
237	63	124
237	78	181
237	92	222
237	134	179
237	148	166
237	187	233
237	218	187
237	219	236
237	232	224
237	236	185
237	237	0
237	249	197
238	107	237
238	123	151
238	167	232
238	177	231
238	202	80
238	227	137
238	238	0
239	10	211
239	113	61
239	117	252
239	156	143
239	158	156
239	175	206
239	192	164
239	200	136
239	239	0
239	242	150
240	23	192
240	31	223
240	44	64
240	52	93
240	64	187
240	66	136
240	85	158
240	114	97
240	115	141
240	121	230
240	137	131
240	138	209
240	142	134
240	166	223
240	184	176
240	208	17
240	209	232
240	216	24
240	222	213
240	229	154
240	240	0
240	243	59
241	9	220
241	13	216
241	15	67
241	16	173
241	17	216
241	28	117
241	33	91
241	69	214
241	72	216
241	80	203
241	116	62
241	151	154
241	172	239
241	186	46
241	207	122
241	218	205
241	241	0
242	10	225
242	113	209
242	123	246
242	137	221
242	156	174
242	158	183
242	177	191
242	200	180
242	229	195
242	239	150
242	242	0
243	23	150
243	44	51
243	52	143
243	58	221
243	64	185
243	66	132
243	83	228
243	85	170
243	114	43
243	115	157
243	121	239
243	137	96
243	138	185
243	142	94
243	184	234
243	208	52
243	209	197
243	214	229
243	216	83
243	222	224
243	229	96
243	240	59
243	243	0
244	31	186
244	64	211
244	94	258
244	121	151
244	124	146
244	182	156
244	220	250
244	221	126
244	226	204
244	244	0
245	12	56
245	19	192
245	22	176
245	36	92
245	42	140
245	43	194
245	56	61
245	71	188
245	109	146
245	110	190
245	125	114
245	146	238
245	154	148
245	155	201
245	169	127
245	176	150
245	190	134
245	196	142
245	203	198
245	217	126
245	219	224
245	224	79
245	245	0
246	40	258
246	98	223
246	129	281
246	246	0
247	6	159
247	8	148
247	17	214
247	26	137
247	35	144
247	69	213
247	80	220
247	90	236
247	104	172
247	141	155
247	149	223
247	157	179
247	160	35
247	163	32
247	193	168
247	205	192
247	223	92
247	228	126
247	247	0
248	38	73
248	42	233
248	54	215
248	57	159
248	58	214
248	71	221
248	85	229
248	89	120
248	103	57
248	111	120
248	120	161
248	138	229
248	147	53
248	169	228
248	173	108
248	179	188
248	183	85
248	188	145
248	190	211
248	197	76
248	203	222
248	206	171
248	217	230
248	222	175
248	230	126
248	233	212
248	248	0
249	1	124
249	7	78
249	24	138
249	34	145
249	43	140
249	54	230
249	95	189
249	109	150
249	125	216
249	152	228
249	168	131
249	203	212
249	219	92
249	231	243
249	236	131
249	237	197
249	249	0
-1
